1.842884231601828182e-01,3.362106165105309685e-01,1.912407076425398089e-01,1.285692758764636345e-01,1.416167852374602409e+00,5.997319155510327793e-01,1.918560153461112416e-01,2.001552293965276896e-01,4.542516424090305982e-01,2.975283217329782737e-01
8.588259550958733668e-02,9.881994197201637853e-02,8.985018244293289935e-02,1.204179420067199163e-01,6.692348553875065997e-02,1.374208278629441005e-01,9.952136463902867825e-02,6.830932705825799867e-02,1.084719272282165109e-01,1.243824057415456596e-01
6.729556555670049072e-04,9.948399646662918760e-01,5.529691343758934936e-04,6.402020986469368451e-04,6.006265428799021028e-04,4.738518785082630031e-04,5.224658088997770821e-04,6.158834139128415135e-04,5.286848037729820595e-04,5.523959971445179017e-04
1.050189337917348670e-01,1.030133732404483471e-01,8.478067969431379858e-02,8.064267482288189903e-02,6.973605217823398983e-02,1.301838918910371290e-01,9.009237560764782327e-02,9.966748518620897890e-02,1.122212459482360702e-01,1.246432876392570693e-01
1.361073539870519544e-01,6.274115726736184673e-02,1.003703234298620045e-01,9.283915881566172368e-02,1.043832650118689531e-01,8.370130933980425569e-02,9.240409383227078666e-02,6.203792451252702206e-02,2.007697654849764368e-01,6.464564831861481509e-02
6.967023315110988657e-02,9.578555387702886170e-02,7.853060048620470746e-02,4.975078905600446855e-02,6.085001000218457495e-02,2.447849381121895540e+00,6.947054841837198291e-02,9.815551751545528725e-02,4.612410203117471852e+00,1.541752716325427031e+01
4.589851211509915485e-02,6.221124764428349885e-02,6.739618145862960596e-02,4.871564811154797947e-02,1.265995959975080021e-01,5.675958206559064689e-02,1.138061104500114240e+01,4.783612142823191055e-02,7.787211050938779022e-02,8.609995566857986393e-02
7.054573538310153144e-04,1.994590983214718616e+00,5.796439296684808900e-04,6.711099359814876562e-04,6.296126195796235975e-04,4.966946415560247749e-04,5.476618523123416484e-04,6.456118647705623784e-04,5.541820033061566324e-04,5.790425842759253745e-04
1.028000067467381567e-01,6.881197975625370777e-02,9.792642357104236472e-02,5.128131163639823575e-02,6.280930539532401935e-02,4.521347912483564269e-02,1.004211660463731226e+00,8.551923576961270590e-02,3.139929578860604642e-01,1.674336396500034907e-01
6.653452132851270240e-02,6.914508299005983627e-02,1.951420952882051696e-01,4.850958310018341907e-02,5.652369757521032156e-02,1.281069552793036859e-01,6.877825160821829376e-02,2.343309845977485095e-01,6.965311295370484046e-02,6.327571527885310354e-02
7.571761061219912936e-02,8.496782790099081939e-02,9.852445206828658320e-02,9.859790894937717209e-02,1.670453716585460213e-01,6.438559695692547269e-02,6.794506964250759951e-02,7.799277622665982956e-02,1.663125322333842138e-01,9.851085375112303422e-02
1.339575005624225323e-01,1.081037768425018725e-01,9.198249803804355029e-02,9.639136128416347926e-02,9.003407842092611690e-02,8.035022620170240160e-02,7.921122858223941798e-02,1.014594422312322247e-01,9.629158045488535322e-02,1.222183073818832316e-01
2.429059637528319937e-01,9.254403025072999167e-01,1.129478931818478360e-01,2.011308915826828803e-01,5.806684033328187722e-01,7.586871187519543536e-02,2.448050231943116328e-01,1.918890608554637556e-01,3.014141330760475301e-01,1.229296166414996783e-01
1.619729123197402032e+01,1.109133308438833332e+01,1.378885053133519278e+01,1.513233588904844851e+01,7.797948751297260728e+00,3.439007548652869417e+01,1.100975440172677366e+01,1.826043600917010679e+01,1.919100412631946284e+01,2.014097048821170688e+01
6.033300197435028656e-01,1.206178312609824665e-01,9.530692493446071833e-02,6.412398512890753466e-01,6.136985166492257837e-02,4.474841757299758971e-01,4.250193416059132034e-01,3.454027907440310186e-01,1.757472365904237110e-01,8.448197643671212509e-02
3.202929409986095877e+00,1.060039009419400990e+00,4.485086432228517772e+00,1.404425057714727032e+00,1.451207122787131709e+00,6.157983097017503127e-01,3.240113125503885527e+00,1.874720217650777787e+00,7.267380249023213779e+00,1.398301065984498326e+00
2.156547136501507644e-01,7.233419458861189977e-01,7.699866428458326251e-01,1.023403583372139325e+00,1.223591656332882582e+00,1.784572299146319208e-01,4.445739970096551641e-01,6.618975230537496035e-01,4.053677342297630770e-01,1.353724973705075829e+00
1.449774779538168246e-02,2.019559556389200969e-02,1.023453587047793920e-02,2.611965038709841702e-02,4.877088407374504442e+00,7.143805938826771132e-03,1.218892541370686713e-02,1.335366981315790243e-02,9.601135309448330032e-03,9.576526533505866356e-03
8.845386363832039023e-02,2.499820862406286759e-01,6.145105776101119494e-02,1.351196633447250828e-01,7.585226564708091868e-02,3.878299780079169645e-02,4.340542848780108709e-02,1.566016042992044721e-01,9.854660852060859177e-02,5.180442425982804272e-02
3.422965775822284229e-02,1.675923463192773369e-02,1.903448967752418078e-02,5.254801546609483981e-02,2.749483127817054992e-02,9.577284610606922807e-03,2.130415875020327809e-02,5.712651387608430609e-01,2.113362937683011811e-01,3.645089529810555812e-02
1.000764337282948266e-02,1.141678257099299279e-02,4.186567367990247195e-03,8.728426284956906228e-03,8.906370875972087209e-01,4.854352515032155091e-03,3.633935122553900998e-02,2.465490644170004533e-02,3.838689741404227238e-03,5.336192882346257708e-03
1.179003291182915414e-01,1.236187629042353464e-01,9.462417753515925400e-02,1.081420837665177243e-01,9.460459729583314825e-02,1.335488574432304176e-01,7.410198565731564158e-02,8.156770232565525858e-02,9.191344176320564996e-02,7.997806219055604571e-02
5.746500545027261736e-02,1.216005418338432092e-01,1.701169183649315353e-01,6.162070969681574667e-02,6.464179399185329689e-02,1.938311004373400592e-01,1.018832380236365104e-01,6.006840106890853903e-02,9.162970887309586365e-02,7.714258225930263613e-02
1.407633648015371275e+00,5.901642574806408303e-01,2.551294438914911145e-01,1.666456912123192247e+00,1.657498941336359000e+00,1.668272979090170138e-01,7.641459678747974493e+00,1.422614520027496887e+00,8.464265418469467672e-01,3.457887586215106501e-01
6.173645289279713205e-02,6.469895979952780540e-02,8.676894197760068317e-02,1.012574009652920798e-01,1.601990734387266635e-01,3.471917957597965565e-02,5.316838577668221016e-02,1.038980069526319161e+00,5.663785286626283472e-02,3.418336831808114762e-01
1.070952486415745808e+00,1.020526443200288291e+00,9.206527237626409566e-01,1.631005276566991125e+00,5.253999424808396768e+00,1.684078506351912807e+00,9.030131530326016787e+00,1.671522464381663298e+00,3.641026369395394369e+00,4.076104774790951346e+00
2.233948975266382697e-01,2.409949549460178586e-01,2.015992713222393151e-01,1.897498610422921894e-01,1.929288750805651653e-01,1.313141693420708800e-01,3.402072700279017425e-01,2.126815588012823943e-01,1.426825032832718665e-01,1.244466386277206654e-01
6.076163711459106609e-02,5.257736927584740622e-02,6.747505466827834197e-02,5.916944839233257564e-02,5.397710308418669084e-02,4.974822032319709542e-01,4.743033323620043928e-02,4.399917423952782319e-02,5.458338366503526912e-02,6.254429309202938492e-02
5.536149623424790195e-02,7.870278336837331634e-02,1.202262263869707110e-01,7.586078795414091802e-02,5.196757832408564759e-02,3.083115151916251961e-01,7.124206425565224321e-02,7.094415766980892435e-02,9.862828804998345633e-02,6.875510256511173368e-02
8.303063075853941988e-02,1.519158115089909444e-01,6.328793994691851721e-02,8.045965628014115079e-02,6.064558624957296085e-02,4.572848863992863555e-02,6.174358834285714054e-02,3.146885973854377516e-01,6.949744073771395303e-02,6.900226014989928325e-02
6.076439572190590194e-02,1.041787079207215361e-01,1.044257419674236714e-01,8.626700045200251521e-02,6.911748707870925268e-02,5.978922790333593418e-02,2.596733454492372584e-01,6.856685085211829123e-02,1.132823015083013474e-01,7.393494114624438174e-02
2.330116327672581145e-01,3.087425828088697921e-01,8.341346111602102598e-01,1.779168534244364441e-01,2.386713303124778918e-01,6.951493986248844514e-01,1.423611899729744779e-01,1.182916479295554185e-01,1.326440679541353029e-01,1.190766850451972225e-01
2.732703905151832036e-01,2.483341492295889075e-01,2.187392950621256937e-01,2.799996198944303405e-01,9.589457364649677240e-01,1.300572444559253416e-01,1.433200499777457781e-01,3.475347948271995113e-01,1.784845904486695722e-01,2.213141291241639830e-01
8.148460806516104327e-02,2.460171199327113728e-02,1.739252602656447821e-02,1.404192572226867913e-02,1.641153922924525402e-02,4.037179479574247443e-02,1.610507773136572382e-02,1.452104687629623275e-02,1.319379870722405326e-02,7.618759708528609620e-01
1.743422545605748941e-01,2.335091415109154800e-01,2.461400007876542451e-01,1.895757456203272517e-01,1.253623419815706741e-01,2.462172537258775940e+00,3.090572497258195495e-01,3.079592089157350276e-01,7.890657673150167639e-01,1.628157523236105630e-01
3.437597984280348073e-02,1.966282067672270317e-01,1.205955165005479918e-01,4.261955806126688923e-02,5.289651520015689612e-02,3.547857697916656505e-02,7.624981906411329446e-02,3.484508672699321991e-02,9.426951971600644464e-02,3.120412211417181725e-01
7.104836461231922584e-02,5.998827187917706860e-01,4.694619904820145767e-02,5.012704641543320322e-02,4.518518417738887766e-02,2.159740566369564366e-02,3.489641010749092859e-02,6.533759994249221936e-02,3.437794706290734498e-02,3.060112417830029852e-02
8.084929392567860584e-02,1.037190300768320861e-01,1.108602602859857372e-01,7.380112144890801917e-02,6.904186961091536567e-02,1.151138235042039881e-01,1.894360685768745611e-01,7.506638903553751463e-02,9.181193150092176181e-02,9.030021203414245745e-02
6.729556555670049072e-04,9.948399646662918760e-01,5.529691343758934936e-04,6.402020986469368451e-04,6.006265428799021028e-04,4.738518785082630031e-04,5.224658088997770821e-04,6.158834139128415135e-04,5.286848037729820595e-04,5.523959971445179017e-04
1.086715955813543320e-02,5.738348874780229911e-03,9.448428516344543615e-01,5.100768556589252434e-03,7.188854541363363590e-03,4.121227043087766738e-03,6.015171956027553710e-03,4.978385137323131267e-03,5.127920348799202416e-03,6.019312349439686141e-03
1.190400854444450228e-02,5.476929475671127659e-03,4.967007789048130499e-03,9.360095208123836441e-01,1.387236963419917479e-02,3.802904983374614124e-03,5.139682995638311831e-03,6.259330087352716655e-03,4.673116500564598180e-03,7.895129177322818617e-03
