doc,1,2,3,4,5,6,7,8,9,10
1579,0.101139237,0.101497392,0.105436995,0.095045294,0.102784396,0.101022764,0.096714193,0.101361447,0.106494225,0.088504056
1563,0.087613932,0.100978244,0.095677705,0.109717303,0.080394547,0.103444639,0.130127401,0.096721732,0.107423254,0.087901244
1025,0.109057205,0.095443042,0.098499243,0.100564948,0.092707434,0.106899232,0.091485261,0.104821886,0.106381407,0.094140343
1671,0.117238321,0.090274323,0.102291334,0.102132253,0.091304907,0.097148698,0.08305226,0.108953596,0.105419577,0.102184729
181,0.123441017,0.094298881,0.094882586,0.111959078,0.091823587,0.104371101,0.084703021,0.097849577,0.108030255,0.088640898
279,0.121490966,0.102181612,0.08863353,0.10181323,0.087005862,0.09866429,0.104818682,0.09597263,0.102913705,0.096505493
763,0.152799423,0.087318851,0.095356048,0.095172967,0.08313475,0.096649797,0.099361904,0.106994041,0.095523664,0.087688555
1653,0.101353133,0.091873446,0.11051663,0.105688608,0.095780277,0.094910433,0.095666339,0.107662556,0.104843117,0.091705461
757,0.094573324,0.101098656,0.098767568,0.10393839,0.09719348,0.105567057,0.094051172,0.099304578,0.112852246,0.09265353
1023,0.104028726,0.103584129,0.101307174,0.103676931,0.095784743,0.100104378,0.092163206,0.108462851,0.099888634,0.090999228
1183,0.094808906,0.092449327,0.099887044,0.08629599,0.098221859,0.119380985,0.102703133,0.094620041,0.116521012,0.095111702
1811,0.101433056,0.082763428,0.13241686,0.097709908,0.096346594,0.080695771,0.085287745,0.102206773,0.103635373,0.117504491
899,0.097398425,0.093627187,0.091134754,0.095704309,0.087288446,0.096573088,0.095700163,0.100679599,0.109770549,0.13212348
1267,0.100960907,0.102695431,0.095957445,0.104076094,0.087192249,0.0971546,0.086776013,0.099321918,0.12035527,0.105510074
1387,0.110084101,0.095259796,0.098134712,0.108346358,0.088052696,0.108028924,0.089641281,0.09687651,0.109845767,0.095729856
895,0.096861182,0.107127903,0.086743113,0.110401044,0.10737646,0.094032816,0.092224268,0.124132465,0.101394636,0.079706114
361,0.104811902,0.099198628,0.09176578,0.092831539,0.082356021,0.103447749,0.101039066,0.101131656,0.094653494,0.128764164
641,0.105440794,0.102952313,0.097690379,0.095483049,0.094091688,0.110883996,0.104110866,0.092962839,0.098649587,0.09773449
1547,0.101183431,0.099770235,0.109553768,0.100292285,0.093994094,0.103780545,0.086247128,0.102830004,0.104058401,0.098290111
1685,0.098280096,0.096304766,0.093920098,0.109366751,0.10140443,0.11338427,0.073309784,0.104505387,0.114750937,0.094773482
1449,0.038375479,0.084168987,0.32415352,0.107962147,0.052930963,0.061666817,0.074348571,0.045753138,0.147665645,0.062974733
1591,0.10379018,0.097194819,0.106816478,0.110025674,0.09169937,0.096087628,0.092643671,0.10290572,0.103012182,0.09582428
1045,0.058177981,0.090936543,0.118889565,0.127120347,0.075479884,0.074665189,0.148017143,0.11717848,0.057398953,0.132135913
681,0.094260423,0.093709402,0.097349635,0.121270895,0.081161585,0.117536222,0.097450454,0.097205914,0.100407913,0.099647557
1639,0.089807419,0.098135079,0.099937254,0.101720788,0.099675422,0.103532875,0.0967896,0.10212718,0.104647037,0.103627346
1397,0.089508304,0.101821269,0.106381696,0.102396012,0.102068517,0.100006753,0.094348738,0.099082156,0.105862645,0.09852391
167,0.107798883,0.088674526,0.094733139,0.113989381,0.093239028,0.10145195,0.084743051,0.10143425,0.105214869,0.108720923
1411,0.109885099,0.097171561,0.099595778,0.104651655,0.091206549,0.110244159,0.088686667,0.099241808,0.103536608,0.095780118
669,0.094102098,0.097959206,0.10727696,0.107913973,0.093196338,0.102666713,0.085809175,0.103819097,0.107253905,0.100002534
383,0.07359932,0.085051656,0.121439386,0.130185011,0.086415021,0.084697528,0.118960819,0.103646558,0.106256688,0.089748013
459,0.102049135,0.098188133,0.092392143,0.10250657,0.095055121,0.106558806,0.091480784,0.106151042,0.107119519,0.098498748
1327,0.078033082,0.091070864,0.085608921,0.111463205,0.077362636,0.098831304,0.078671461,0.213036662,0.083483049,0.082438816
409,0.115188803,0.091645145,0.088398377,0.09194104,0.122543208,0.093653946,0.104897122,0.090978765,0.107468137,0.093285458
1395,0.075766796,0.087237848,0.327531215,0.07006638,0.069658827,0.070796466,0.060676362,0.072250853,0.086608121,0.079407132
877,0.094253968,0.089867847,0.089169887,0.113033823,0.087857156,0.115320405,0.079145938,0.100944464,0.114983178,0.115423334
1333,0.084729177,0.100275392,0.0862587,0.117154744,0.096582169,0.104191536,0.091090658,0.099597213,0.125832023,0.094288389
1263,0.102178516,0.097495409,0.095332961,0.112068645,0.094764639,0.104215539,0.095139893,0.106674062,0.099305186,0.09282515
1223,0.077926646,0.124923763,0.094509928,0.107405144,0.093021733,0.100340599,0.094805645,0.111632325,0.091655518,0.103778699
407,0.109061402,0.113781993,0.113201951,0.106831721,0.101727743,0.089287002,0.0848496,0.086578889,0.100882444,0.093797256
1751,0.105096492,0.104987633,0.091266158,0.107563436,0.093088879,0.106720087,0.096212177,0.099302279,0.102639664,0.093123196
133,0.102786628,0.088710969,0.095483187,0.095225398,0.105342383,0.095030806,0.12026588,0.098620076,0.095913001,0.102621673
951,0.209085478,0.095004215,0.08444832,0.121667834,0.100016649,0.069474712,0.068549944,0.110444649,0.079839375,0.061468822
1655,0.094657374,0.097210516,0.101677203,0.107251072,0.09553351,0.102933793,0.095461783,0.104184875,0.099013738,0.102076136
1761,0.100227084,0.101662005,0.099733037,0.093813327,0.094519581,0.104794895,0.096456832,0.105650556,0.110203513,0.09293917
1721,0.103183898,0.099515991,0.094752381,0.090001127,0.102155731,0.093289769,0.11292814,0.102502106,0.110860306,0.090810551
195,0.096687479,0.107629889,0.099732479,0.107833479,0.089054601,0.101340926,0.108187437,0.095143809,0.110177279,0.084212623
215,0.099637737,0.100602932,0.091588632,0.098367426,0.108451527,0.104610315,0.095969612,0.101218819,0.101664311,0.09788869
799,0.102746021,0.088498777,0.099364087,0.087802002,0.101588569,0.097441639,0.105062379,0.105984016,0.119380534,0.092131977
1731,0.097804842,0.070066073,0.064821384,0.070670436,0.313285174,0.063466291,0.0789397,0.075286773,0.102629899,0.063029428
1689,0.106685561,0.08660213,0.120734003,0.094492683,0.095243341,0.101412836,0.084880439,0.093656524,0.087132006,0.129160477
387,0.11038809,0.099439265,0.09416463,0.100451848,0.09387038,0.103409808,0.094389284,0.095473168,0.114667801,0.093745726
1961,0.104098064,0.100191337,0.101671169,0.102329926,0.104355338,0.105337055,0.097944068,0.102015752,0.09762532,0.084431971
1049,0.111633843,0.096203805,0.088268782,0.125084969,0.089220661,0.099422889,0.097722654,0.09637681,0.111586395,0.084479192
1383,0.093474042,0.100690291,0.098939851,0.108405303,0.092663882,0.109224991,0.0931156,0.091960047,0.098232375,0.113293617
1945,0.105584381,0.093249348,0.092895486,0.102681407,0.092197743,0.097314937,0.098199928,0.105116144,0.113093687,0.099666938
1399,0.098867381,0.095020552,0.098583876,0.106464513,0.084820875,0.090576254,0.102799935,0.125817449,0.097920829,0.099128336
827,0.096793013,0.106997425,0.09936914,0.100710475,0.095159123,0.101364364,0.105191237,0.101208319,0.102969156,0.090237748
1509,0.092594388,0.106332745,0.098844064,0.097454669,0.103219574,0.102325735,0.092575261,0.101368276,0.096836502,0.108448786
1229,0.095049825,0.100528761,0.104844404,0.119990923,0.085443104,0.099193854,0.096538947,0.09810311,0.099084024,0.101223049
1843,0.10978341,0.09852621,0.096780553,0.10116055,0.106604086,0.09915188,0.08917762,0.103008458,0.096716246,0.099090987
1605,0.082431275,0.108293279,0.098959,0.085291167,0.109588299,0.102043604,0.123651793,0.091105811,0.10633967,0.092296102
1245,0.102183403,0.10059765,0.099688511,0.110128307,0.087554459,0.099204424,0.097511455,0.100387036,0.114413355,0.0883314
1235,0.109315024,0.103268978,0.104568894,0.100035698,0.086594773,0.111739112,0.089196672,0.096034944,0.105265982,0.093979923
33,0.104625195,0.099448545,0.093486576,0.117096539,0.088028939,0.096734302,0.106876062,0.089747376,0.103725515,0.100230951
1221,0.096398391,0.102296776,0.095353544,0.111743679,0.096924111,0.101381782,0.089788897,0.09360088,0.104441446,0.108070494
3,0.092488383,0.087473254,0.112241634,0.092261385,0.118231002,0.100773464,0.092559527,0.094311553,0.104397031,0.105262765
1743,0.111312764,0.096190103,0.101416678,0.10428785,0.101176779,0.096575609,0.088579847,0.10010138,0.094751814,0.105607176
557,0.108097529,0.090497056,0.097417418,0.114590327,0.097501358,0.098310597,0.101536887,0.09698886,0.08786217,0.107197797
1167,0.103852485,0.09974181,0.084811963,0.101812575,0.094332453,0.097865756,0.083394761,0.092677752,0.099797072,0.141713373
1177,0.098553914,0.102435482,0.097999639,0.101108275,0.09927328,0.101559971,0.105593673,0.102452454,0.102643196,0.088380114
843,0.111575428,0.092769465,0.100584137,0.107032201,0.093723026,0.111334696,0.084089483,0.106154715,0.106583711,0.086153139
1735,0.108000863,0.096429278,0.092145945,0.106279073,0.093584535,0.103447313,0.092815609,0.096094426,0.112952314,0.098250645
629,0.110544565,0.110514783,0.093229643,0.108154422,0.092455332,0.117151753,0.096682446,0.098416446,0.08536432,0.08748629
1185,0.104629136,0.105558336,0.101029284,0.107450386,0.090058825,0.096560079,0.093371413,0.103111082,0.100163406,0.098068054
1463,0.094265372,0.106407514,0.106167907,0.099771187,0.094225222,0.103385791,0.09568288,0.099021918,0.107793416,0.093278793
1257,0.096115816,0.082048695,0.109991941,0.085846785,0.094923207,0.094985656,0.109692838,0.113301621,0.113111858,0.099981584
1047,0.108020735,0.102492563,0.089860284,0.09995537,0.09269051,0.100433453,0.088303649,0.094094745,0.102552817,0.121595874
1581,0.08924857,0.094116166,0.104763058,0.102208909,0.092613616,0.099148066,0.101129596,0.103227742,0.107415549,0.106128728
751,0.099726344,0.089403505,0.092651259,0.16599364,0.096806532,0.099752352,0.092072126,0.085159893,0.08556397,0.092870378
1503,0.097420148,0.100586367,0.103834766,0.107790278,0.095449285,0.106580941,0.093740325,0.095809701,0.100536364,0.098251825
71,0.108320302,0.089798477,0.090557178,0.107003232,0.12934882,0.096764823,0.097204243,0.092537184,0.098785737,0.089680004
729,0.096326018,0.126169951,0.101270895,0.105659268,0.091736017,0.105536108,0.088548379,0.095990122,0.090821868,0.097941375
1923,0.106365266,0.09810864,0.106111031,0.103185688,0.097244372,0.102547348,0.094343877,0.098850611,0.100486379,0.092756788
1027,0.087147793,0.08870322,0.098623324,0.091607999,0.109263486,0.118430437,0.102591206,0.097046591,0.114204419,0.092381524
59,0.100120386,0.09255533,0.099621371,0.098869502,0.093041821,0.1117165,0.081998521,0.102837081,0.102987491,0.116251997
1611,0.098171358,0.118360298,0.108521084,0.102552408,0.085660163,0.117438212,0.084587446,0.096701926,0.096741709,0.091265396
1541,0.097866454,0.091083401,0.120396147,0.096785258,0.091095339,0.110624832,0.077930547,0.091530531,0.103881866,0.118805626
31,0.096219283,0.103831566,0.093644202,0.106270792,0.094974798,0.107834673,0.08944507,0.103277685,0.107261859,0.097240072
161,0.095018917,0.104334648,0.119896127,0.076426021,0.118320533,0.100466909,0.116183081,0.106591652,0.088316095,0.074446017
1817,0.114678419,0.099470306,0.097271597,0.112392159,0.089524534,0.098597476,0.094373162,0.093671866,0.107253284,0.092767196
963,0.094447298,0.094618692,0.102752263,0.088968245,0.103179966,0.105435522,0.101030872,0.091735877,0.129100496,0.088730769
313,0.122532627,0.095708381,0.100375603,0.096542902,0.094148759,0.106310181,0.094648173,0.103483067,0.090224351,0.096025957
1129,0.091360782,0.087693399,0.150233816,0.084182184,0.094040502,0.130121388,0.068069442,0.097884083,0.101813281,0.094601124
337,0.095783716,0.095900264,0.093122678,0.097796845,0.107176558,0.096788565,0.131963775,0.093493783,0.097070255,0.09090356
371,0.106824179,0.100636165,0.104414629,0.102959224,0.089376268,0.103819615,0.096607689,0.098945678,0.101717262,0.094699292
575,0.103098833,0.099230754,0.088500958,0.117270252,0.092097886,0.108838412,0.086739039,0.098067004,0.112855527,0.093301335
1057,0.093910037,0.096975604,0.092077299,0.099429073,0.09455415,0.098651925,0.086186055,0.108943905,0.112654035,0.116617916
1371,0.089762276,0.099156129,0.086430787,0.111812653,0.093818056,0.090746358,0.105939938,0.110099134,0.086827158,0.125407512
35,0.088565502,0.093814479,0.098569853,0.107730381,0.112023403,0.099241182,0.096883818,0.097191198,0.103071797,0.102908389
1341,0.093389243,0.098620695,0.101399445,0.108469926,0.086158866,0.1079478,0.092569651,0.10789243,0.104139566,0.099412379
1497,0.091665752,0.119451792,0.086368217,0.092592097,0.079202422,0.091780639,0.145214039,0.088673093,0.114201623,0.090850326
1897,0.101587865,0.104402647,0.095223382,0.104638288,0.092395475,0.105251027,0.086660304,0.099971177,0.114031007,0.095838827
1019,0.102260047,0.096818091,0.106973584,0.108637462,0.093434453,0.104000281,0.103362122,0.097448788,0.090354041,0.09671113
1617,0.101484946,0.087926348,0.086816984,0.09919178,0.116932001,0.110886504,0.095971546,0.105657667,0.087232424,0.107899799
87,0.093360615,0.085312986,0.095408729,0.117141917,0.096953011,0.098565961,0.090793563,0.102636042,0.117537295,0.102289881
1215,0.099905373,0.112653052,0.099217437,0.102391497,0.09875895,0.094401971,0.110843811,0.098069125,0.091263898,0.092494886
691,0.104894733,0.086380797,0.099650571,0.104028791,0.094564012,0.104826307,0.092080222,0.104289472,0.112013834,0.097271261
607,0.110469739,0.09563773,0.102082028,0.100623303,0.106929217,0.0979068,0.097587991,0.09746745,0.095218306,0.096077436
61,0.093212012,0.088360357,0.129195838,0.103817458,0.100750927,0.099223467,0.105070293,0.097615913,0.098985632,0.083768103
747,0.092682268,0.088348006,0.097380275,0.09788191,0.098296181,0.120286399,0.087196067,0.115795553,0.107395957,0.094737385
97,0.107585566,0.097870012,0.083558121,0.109736931,0.073805793,0.10897031,0.082591404,0.112362911,0.094412421,0.129106532
803,0.10818532,0.102022035,0.103790381,0.104398242,0.091931414,0.095334628,0.091967462,0.102658306,0.09348164,0.10623057
303,0.11718902,0.099450561,0.0933826,0.103578264,0.093612293,0.111252434,0.089737056,0.105472809,0.093708469,0.092616494
1329,0.060583936,0.123815742,0.096440027,0.078393551,0.07765565,0.098257712,0.085022081,0.182069727,0.079845919,0.117915656
703,0.095516116,0.109175269,0.093883712,0.105386385,0.090259477,0.108162573,0.104981797,0.096935968,0.101315002,0.094383703
1261,0.104928819,0.094266938,0.102109094,0.101263914,0.091600056,0.111592032,0.093308058,0.106956574,0.100219018,0.093755499
515,0.082813386,0.092840202,0.087911146,0.092524468,0.104769173,0.115685484,0.110038001,0.097124244,0.097038672,0.119255222
1241,0.099342341,0.090005067,0.096807017,0.10018646,0.098824586,0.109814974,0.090593298,0.110585373,0.109308571,0.094532313
1195,0.111691709,0.093041909,0.096805773,0.104851367,0.093136132,0.096345292,0.095540577,0.103004101,0.105929348,0.099653793
1317,0.112545914,0.10109883,0.092289059,0.104678016,0.093346431,0.10163742,0.099126271,0.101053161,0.095112753,0.099112145
1901,0.099736753,0.099414324,0.102899608,0.101101351,0.095227647,0.10881035,0.089762985,0.102230874,0.107657079,0.09315903
1903,0.110756469,0.096832559,0.092032877,0.106458541,0.10879881,0.099277378,0.0931824,0.106973778,0.094416457,0.091270731
73,0.14352035,0.099710266,0.090361148,0.101412755,0.089871819,0.102835425,0.100454487,0.085144234,0.092250191,0.094439323
595,0.121650727,0.099441585,0.090345247,0.105966315,0.096139066,0.102167653,0.091241102,0.096615377,0.102792189,0.093640738
389,0.091804721,0.088071719,0.120950871,0.087272791,0.108583562,0.095170216,0.113441318,0.095726692,0.104551124,0.094426987
89,0.095752187,0.099459928,0.126101541,0.103177959,0.093588237,0.10016024,0.08836309,0.102104182,0.099368366,0.09192427
241,0.147454599,0.059978071,0.068798101,0.055245696,0.06070259,0.221555524,0.208466379,0.08180188,0.050858919,0.04513824
597,0.110011687,0.092905596,0.111013704,0.107553721,0.096241177,0.0979282,0.087901111,0.107158564,0.093524258,0.095761981
1951,0.097181564,0.104021213,0.094622716,0.109237158,0.091086824,0.102763782,0.097353462,0.100637395,0.092123246,0.110972642
277,0.101466199,0.092159747,0.104391257,0.102131331,0.096185348,0.094228123,0.101190731,0.1022606,0.11053121,0.095455454
1447,0.100382754,0.094311448,0.099551575,0.110822428,0.095766616,0.104642037,0.08890256,0.105879888,0.106574155,0.093166539
737,0.138261072,0.085602999,0.098622236,0.104345726,0.082142704,0.104469121,0.094724502,0.094407153,0.10770884,0.089715647
333,0.118535064,0.093071176,0.093144238,0.10834361,0.097977538,0.099281534,0.083838619,0.096245476,0.099682313,0.109880432
1775,0.080884483,0.142347597,0.176751587,0.129814222,0.139301962,0.060389999,0.092478093,0.072934092,0.057541264,0.047556699
845,0.092743139,0.094943193,0.099230225,0.097548174,0.094540492,0.110238201,0.087692621,0.106286483,0.11713621,0.099641261
561,0.099383042,0.095649435,0.096444568,0.104079883,0.092624274,0.108991338,0.099577448,0.107626052,0.101708428,0.093915533
1931,0.104816846,0.100172605,0.107215701,0.090554583,0.092248122,0.103799854,0.095210874,0.094883662,0.109057698,0.102040055
1559,0.096813742,0.091952942,0.110128613,0.100961588,0.114588308,0.096566962,0.100875128,0.090401064,0.095771128,0.101940526
1111,0.120194629,0.101123102,0.094945984,0.104826395,0.090756762,0.099589323,0.094279456,0.099178214,0.101878595,0.09322754
1913,0.107223207,0.105965692,0.095316196,0.102308634,0.10394031,0.108047499,0.091054633,0.095425251,0.098663022,0.092055556
301,0.108004109,0.100293281,0.091916709,0.114528307,0.089081899,0.090577662,0.130192004,0.094416335,0.089440812,0.091548882
995,0.134904086,0.093365429,0.085050267,0.095330034,0.09959016,0.103253031,0.100772081,0.096475653,0.083269188,0.107990073
749,0.11786342,0.10011801,0.087871255,0.095336033,0.097045085,0.096525103,0.087179609,0.116047103,0.099284478,0.102729903
1211,0.104792208,0.095055687,0.103017203,0.096594145,0.089848531,0.101113748,0.088539784,0.097752478,0.113643516,0.109642701
1741,0.084048009,0.091134408,0.092181569,0.121538205,0.102944297,0.093313654,0.106161435,0.104913293,0.110276514,0.093488616
37,0.098368954,0.098519314,0.096405378,0.108470504,0.103261768,0.100760117,0.089189345,0.095767986,0.103649967,0.105606668
185,0.110556284,0.09635865,0.103135254,0.100586533,0.087982768,0.101715801,0.090821778,0.100569477,0.110833833,0.097439622
203,0.104910421,0.102101252,0.094857562,0.112842803,0.090736661,0.099000347,0.091532258,0.106123027,0.10329073,0.094604939
1839,0.09882492,0.10007515,0.101911737,0.094162688,0.111875071,0.088625361,0.091831548,0.108541099,0.117735788,0.086416638
113,0.082295003,0.089652921,0.089997878,0.091562461,0.093874865,0.114867825,0.110106131,0.099519593,0.08360646,0.144516863
1519,0.099683958,0.095902875,0.100297571,0.107028052,0.095602346,0.10496001,0.09192806,0.107785579,0.09752776,0.099283789
551,0.108014145,0.102345227,0.108103395,0.115545228,0.088988047,0.09225975,0.092233946,0.100150836,0.098761005,0.093598422
191,0.100875276,0.100444487,0.093631373,0.103742251,0.093033359,0.102792578,0.093298856,0.103875674,0.113337211,0.094968934
793,0.073101377,0.20538992,0.10121394,0.0463411,0.068225017,0.07143045,0.104470467,0.095744446,0.105463496,0.128619789
1295,0.097932159,0.105423,0.100831841,0.089508582,0.094463126,0.106229076,0.094303569,0.103634564,0.100877745,0.106796337
1193,0.090188728,0.115118051,0.103215863,0.099071885,0.087061275,0.098901773,0.091943999,0.10204724,0.109683202,0.102767986
115,0.09049913,0.100996335,0.103396516,0.116064592,0.09314798,0.099277777,0.092191278,0.095634499,0.103253628,0.105538265
1941,0.090703259,0.097343766,0.125700811,0.080952815,0.09349158,0.108800991,0.12664286,0.069856003,0.09484719,0.111660725
823,0.102497503,0.103232133,0.104514894,0.106200367,0.094161192,0.096282626,0.097137538,0.100023216,0.106696774,0.089253758
317,0.100449798,0.10480039,0.096470662,0.097032815,0.100726612,0.103078298,0.09656439,0.103567874,0.102377765,0.094931397
221,0.101173987,0.0940083,0.095138285,0.101135477,0.097012983,0.100301809,0.098314924,0.101188479,0.099840337,0.11188542
1401,0.097850466,0.091588384,0.094207463,0.099191342,0.107345363,0.112887505,0.091152629,0.096060773,0.100168092,0.109547985
1621,0.07848997,0.141580048,0.095262695,0.084202745,0.08124883,0.097414436,0.143244522,0.096245047,0.096358071,0.085953636
1451,0.114790322,0.106935731,0.07946564,0.083882211,0.07761577,0.109802277,0.066192008,0.159363126,0.134173587,0.067779327
1895,0.080813023,0.0738547,0.158300545,0.09027732,0.087943315,0.10698844,0.066325286,0.077877608,0.069198163,0.188421601
837,0.090294839,0.096155001,0.092269309,0.110095521,0.098873973,0.102075044,0.090972678,0.091021525,0.133499757,0.094742353
1589,0.111906911,0.092584146,0.092116232,0.107771805,0.087313794,0.109613094,0.093749653,0.091469622,0.113867282,0.099607462
1309,0.097881133,0.104635456,0.095861016,0.101187931,0.092158366,0.103350788,0.088803778,0.108729076,0.101992736,0.105399721
789,0.097418675,0.103350134,0.094195953,0.107264192,0.09168172,0.104514827,0.098409289,0.102344762,0.105535148,0.095285299
1719,0.10927664,0.100976181,0.088785141,0.094028682,0.094675058,0.104800115,0.113403766,0.087663953,0.101794257,0.104596207
323,0.107695369,0.095032951,0.095228721,0.10961995,0.094422352,0.102410803,0.083664268,0.097207235,0.108692218,0.106026132
1647,0.096988019,0.107821639,0.102280245,0.111583474,0.097861209,0.097668644,0.088809338,0.096659388,0.097679201,0.102648843
205,0.087746563,0.088159582,0.095034525,0.144283172,0.086137536,0.146599689,0.072973587,0.088538254,0.069256368,0.121270723
1275,0.089722231,0.117225657,0.107377255,0.092302648,0.09358019,0.098494756,0.096145308,0.09986962,0.102926019,0.102356316
1929,0.112825004,0.089472603,0.10319147,0.105237622,0.088942493,0.110627884,0.084337427,0.097843567,0.103564223,0.103957708
1391,0.111050458,0.101587242,0.09673915,0.104356637,0.0850569,0.105453941,0.102652511,0.089735857,0.102684383,0.100682921
47,0.097162204,0.101996636,0.10362697,0.104294926,0.092789842,0.104732099,0.09513505,0.100929189,0.098897194,0.100435891
989,0.083084048,0.136424571,0.113828757,0.06235937,0.094726238,0.124300602,0.108310291,0.117790097,0.080878848,0.078297177
207,0.107010996,0.087928462,0.08961601,0.113787492,0.095512114,0.106443513,0.092008873,0.100897741,0.111132577,0.095662221
521,0.130430934,0.106371912,0.114126662,0.100029463,0.093799196,0.11090533,0.086752788,0.084808708,0.095301339,0.077473667
991,0.105923583,0.094662865,0.091637094,0.10930586,0.093255073,0.100458045,0.090397799,0.09570413,0.120066063,0.098589488
377,0.083975463,0.136964014,0.059503573,0.084670946,0.073292159,0.201292967,0.114273429,0.069133201,0.077596473,0.099297775
155,0.050029945,0.202267115,0.112280163,0.060066625,0.080931503,0.101561754,0.074573654,0.160897534,0.074417807,0.082973901
931,0.097308329,0.111570942,0.104929212,0.094762183,0.087838288,0.09875092,0.103296749,0.101818909,0.101940826,0.097783642
1419,0.097010754,0.099927778,0.097106825,0.103494816,0.094801312,0.099045518,0.105269569,0.094805311,0.112564226,0.095973891
801,0.099339178,0.110232748,0.09383989,0.106064058,0.097846369,0.104092747,0.092329913,0.0968043,0.107386614,0.092064184
1717,0.087089031,0.142899929,0.095802187,0.09665337,0.082671922,0.088229804,0.084538636,0.097603591,0.102746063,0.121765466
131,0.104479599,0.094445433,0.120291762,0.10575248,0.103693347,0.09776249,0.09712943,0.093635587,0.090349826,0.092460046
1075,0.10417865,0.093292497,0.101266547,0.10282289,0.093994004,0.106737659,0.099831283,0.109488683,0.094411372,0.093976414
79,0.160347396,0.10021584,0.104349595,0.099686967,0.089435524,0.12286059,0.065934599,0.072825332,0.086336749,0.098007408
603,0.129475725,0.094275292,0.089639514,0.095609001,0.100948352,0.102198404,0.091695656,0.111313769,0.097907549,0.086936737
541,0.111042346,0.10433207,0.092253247,0.102245021,0.089718619,0.105751613,0.091897691,0.106144517,0.100364776,0.096250098
741,0.094087496,0.095736281,0.096923889,0.102917368,0.091891796,0.105594567,0.086820682,0.102863883,0.100763027,0.12240101
831,0.099862653,0.096111615,0.099883403,0.085815338,0.097441845,0.106345359,0.102258388,0.105673131,0.107135731,0.099472537
1289,0.112848423,0.086022108,0.086220125,0.104009036,0.093519858,0.101724993,0.081862427,0.084415035,0.127636989,0.121741007
7,0.099208253,0.103009626,0.093478218,0.106114552,0.088091503,0.103765333,0.096386266,0.110956424,0.099130202,0.099859623
1405,0.113571313,0.088885686,0.099226121,0.108424901,0.089397767,0.108323021,0.089157679,0.098975311,0.108805684,0.095232517
1407,0.112003889,0.104472193,0.103424355,0.099091645,0.08997289,0.099879075,0.094495372,0.09684311,0.095776694,0.104040777
1373,0.10735181,0.094313768,0.097412258,0.100944814,0.094461078,0.104405497,0.086483461,0.09892357,0.110311885,0.105391858
1565,0.099130483,0.096000236,0.098378027,0.099633131,0.089457282,0.112470337,0.096036017,0.101557686,0.118620924,0.088715877
1155,0.104697892,0.100716084,0.098620727,0.09903799,0.100126266,0.095874038,0.100385172,0.099541446,0.104677571,0.096322813
791,0.099579247,0.114272821,0.09833774,0.090296087,0.104322455,0.105720137,0.092039061,0.096185058,0.097961992,0.101285401
1555,0.115773735,0.102860477,0.090177425,0.100436828,0.083938774,0.109755117,0.092106237,0.095459468,0.115259142,0.094232797
269,0.121795097,0.089215912,0.093638864,0.116858621,0.090028654,0.098519505,0.087752541,0.098207029,0.106058613,0.097925165
1175,0.090484237,0.129920154,0.09196568,0.099525207,0.099755443,0.091891222,0.093249887,0.104632644,0.110820482,0.087755045
1157,0.093291296,0.104424953,0.104319255,0.100098978,0.095078421,0.098639992,0.10490206,0.101044659,0.100418249,0.097782138
197,0.047899168,0.12334212,0.17449432,0.057744877,0.128831398,0.161346097,0.141092358,0.056498253,0.055356884,0.053394525
1413,0.088287511,0.093663227,0.109666316,0.113722271,0.083130956,0.082175327,0.102729395,0.11174201,0.099604088,0.115278898
727,0.096116906,0.10637098,0.098656807,0.097418197,0.08928598,0.115084511,0.085866485,0.097800339,0.099431418,0.113968374
173,0.092568447,0.102358526,0.100423903,0.1013919,0.090410582,0.104311025,0.099401936,0.102405678,0.097603621,0.109124383
1135,0.099492081,0.088998283,0.086414411,0.090278299,0.134939679,0.09516806,0.096118631,0.10069815,0.102629177,0.105263228
857,0.109624964,0.099717005,0.096997739,0.106886287,0.094281184,0.102453346,0.090303311,0.103318219,0.100860467,0.095557479
559,0.102067937,0.095665145,0.101356657,0.098345525,0.09765034,0.104277767,0.0998431,0.104879714,0.103404692,0.092509122
487,0.099365759,0.098698955,0.102080847,0.094860151,0.099848216,0.100715395,0.113527227,0.101841793,0.102220816,0.086840841
1271,0.102922557,0.09145039,0.094426374,0.098826839,0.093944689,0.112959556,0.096052692,0.095464233,0.115458357,0.098494313
129,0.095797783,0.093070291,0.089422075,0.10804258,0.1046165,0.097819962,0.10778582,0.102628712,0.104770628,0.096045649
399,0.095612147,0.096592275,0.102704066,0.113973226,0.088327946,0.105011559,0.095796459,0.098334336,0.104597008,0.099050975
1603,0.084022904,0.120801059,0.108694351,0.10299179,0.098731395,0.097045458,0.091928201,0.097091274,0.099369324,0.099324244
1231,0.09694256,0.089672406,0.105824884,0.107496592,0.100333789,0.098395373,0.095224175,0.102918385,0.103071178,0.100120659
977,0.099809333,0.101363181,0.11240702,0.100213121,0.095141498,0.097054832,0.098893272,0.101147276,0.101217362,0.092753107
217,0.107901331,0.108062248,0.094908689,0.101265981,0.091312604,0.103575263,0.09237599,0.092924232,0.110546521,0.097127141
139,0.09427502,0.092317694,0.11364991,0.088128224,0.10701142,0.090566864,0.112830538,0.0957607,0.102234599,0.103225031
1003,0.105201597,0.092084667,0.094760545,0.11972171,0.08923396,0.097926248,0.084736478,0.098319662,0.116777351,0.101237782
